Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/cubic ccp_netlink fixed 0 17.07 100908373.33333334 15.54326923076923
fidelity/cubic ccp_netlink fixed 0 17.148 103475200.0 16.26923076923077
fidelity/cubic ccp_netlink fixed 0 17.226 98341546.66666667 15.899038461538462
fidelity/cubic ccp_netlink fixed 0 17.302 83101013.33333334 16.932565789473685
fidelity/cubic ccp_netlink fixed 0 17.378 97218560.0 16.25986842105263
fidelity/cubic ccp_netlink fixed 0 17.455 93689173.33333334 5.566558441558442
fidelity/cubic ccp_netlink fixed 0 17.532 100908373.33333334 4.72564935064935
fidelity/cubic ccp_netlink fixed 0 17.608 98020693.33333334 5.488486842105263
fidelity/cubic ccp_netlink fixed 0 17.684 101229226.66666667 6.2368421052631575
fidelity/cubic ccp_netlink fixed 0 17.76 96256000.0 6.478618421052632
fidelity/cubic ccp_netlink fixed 0 17.837 98181120.0 7.353896103896104
fidelity/cubic ccp_netlink fixed 0 17.913 99304106.66666667 6.879934210526316
fidelity/cubic ccp_netlink fixed 0 17.989 98020693.33333334 7.386513157894737
fidelity/cubic ccp_netlink fixed 0 18.067 101710506.66666667 7.983974358974359
fidelity/cubic ccp_netlink fixed 0 18.143 93368320.0 8.588815789473685
fidelity/cubic ccp_netlink fixed 0 18.22 100427093.33333334 8.474025974025974
fidelity/cubic ccp_netlink fixed 0 18.295 98501973.33333334 8.91
fidelity/cubic ccp_netlink fixed 0 18.371 96095573.33333334 9.473684210526315
fidelity/cubic ccp_netlink fixed 0 18.447 100908373.33333334 9.467105263157896
fidelity/cubic ccp_netlink fixed 0 18.526 100908373.33333334 9.72626582278481
fidelity/cubic ccp_netlink fixed 0 18.603 100908373.33333334 10.207792207792208
fidelity/cubic ccp_netlink fixed 0 18.68 93689173.33333334 10.832792207792208
fidelity/cubic ccp_netlink fixed 0 18.756 102512640.0 11.032894736842104
fidelity/cubic ccp_netlink fixed 0 18.835 99304106.66666667 11.098101265822784
fidelity/cubic ccp_netlink fixed 0 18.911 93689173.33333334 10.978618421052632
fidelity/cubic ccp_netlink fixed 0 18.987 100908373.33333334 10.424342105263158
fidelity/cubic ccp_netlink fixed 0 19.063 97058133.33333334 12.039473684210526
fidelity/cubic ccp_netlink fixed 0 19.138 97539413.33333334 12.198333333333334
fidelity/cubic ccp_netlink fixed 0 19.215 97699840.0 12.587662337662337
fidelity/cubic ccp_netlink fixed 0 19.291 97539413.33333334 12.949013157894736
fidelity/cubic ccp_netlink fixed 0 19.37 100587520.0 12.859177215189874
